player_id,firstName,lastName,nationality,birthCity,birthDate,birthMonth,birthMonthName
8477969,Marcus,Pettersson,SWE,Skellefteå,1996-05-08,5,May
8478491,Jacob,Larsson,SWE,Ljungby,1997-04-29,4,April
8476329,Travis,Boyd,USA,Hopkins,1993-09-14,9,September
8478477,Mitchell,Stephens,CAN,Peterborough,1997-02-05,2,February
8480186,Alexander,Volkov,RUS,Moscow,1997-08-02,8,August
8480143,Jakub,Jerabek,CZE,Pilsen,1991-05-12,5,May
8478472,Mathieu,Joseph,CAN,Laval,1997-02-09,2,February
8479482,Michal,Kempny,CZE,Hodonin,1990-09-08,9,September
8478519,Anthony,Cirelli,CAN,Etobicoke,1997-07-15,7,July
8477944,Jakub,Vrana,CZE,Prague,1996-02-28,2,February
8478049,Ben,Thomas,CAN,Calgary,1996-05-28,5,May
8477831,Pheonix,Copley,USA,North Pole,1992-01-18,1,January
8477314,Brian,Pinho,USA,Beverly,1995-05-11,5,May
8479410,Mikhail,Sergachev,RUS,Nizhnekamsk,1998-06-25,6,June
8477474,Madison,Bowey,CAN,Winnipeg,1995-04-22,4,April
8477043,Christian,Djoos,SWE,Gothenburg,1994-08-06,8,August
8478971,Connor,Ingram,CAN,Saskatoon,1997-03-31,3,March
8477409,Carter,Verhaeghe,CAN,Toronto,1995-08-14,8,August
8478416,Erik,Cernak,SVK,Kosice,1997-05-28,5,May
8477966,Dominik,Masin,CZE,Mastec Kralove,1996-02-01,2,February
8477573,Nathan,Walker,AUS,Cardiff,1994-02-07,2,February
8478063,Shane,Gersich,USA,Chaska,1996-07-10,7,July
8479400,Pierre-Luc,Dubois,CAN,Ste-Agathe-Des-Monts,1998-06-24,6,June
8477978,Ryan,Collins,USA,Bloomington,1996-05-06,5,May
8480162,Matiss,Kivlenieks,USA,Riga,1996-08-26,8,August
8477424,Juuse,Saros,FIN,Forssa,1995-04-19,4,April
8477387,Emil,Pettersson,SWE,Sundsvall,1994-01-14,1,January
8478398,Kyle,Connor,USA,Shelby Twp.,1996-12-09,12,December
8477504,Josh,Morrissey,CAN,Calgary,1995-03-28,3,March
8479329,Frederic,Allard,CAN,St. Sauveur,1997-12-27,12,December
8477234,Troy,Grosenick,USA,Brookfield,1989-08-27,8,August
8479293,Brandon,Tanev,CAN,Toronto,1991-12-31,12,December
8477715,Tyler,Gaudet,CAN,Hamilton,1993-04-04,4,April
8476469,Joel,Armia,FIN,Pori,1993-05-31,5,May
8477359,Tucker,Poolman,USA,Dubuque,1993-06-08,6,June
8479339,Patrik,Laine,FIN,Tampere,1998-04-19,4,April
8476476,Joe,Morrow,CAN,Edmonton,1992-12-09,12,December
8478458,Jack,Roslovic,USA,Columbus,1997-01-29,1,January
8480009,Eeli,Tolvanen,FIN,Vihti,1999-04-22,4,April
8477448,Marko,Dano,SVK,Eisenstadt,1994-11-30,11,November
8473574,Shawn,Matthias,CAN,Mississauga,1988-02-19,2,February
8477380,Jonny,Brodzinski,USA,Ham Lake,1993-06-19,6,June
8480147,Oscar,Fantenberg,SWE,Ljunby,1991-10-07,10,October
8476983,Paul,LaDue,USA,Grand Forks,1992-09-06,9,September
8480113,Alex,Iafallo,USA,Eden,1993-12-21,12,December
8470602,Dion,Phaneuf,CAN,Edmonton,1985-04-10,4,April
8477960,Adrian,Kempe,SWE,Kramfors,1996-09-13,9,September
8476356,Tobias,Rieder,DEU,Landshut,1993-01-10,1,January
8478020,Michael,Amadio,CAN,Sault Ste. Marie,1996-05-13,5,May
8479325,Charlie,McAvoy,USA,Long Beach,1997-12-21,12,December
8478435,Dan,Vladar,CZE,Prague,1997-08-20,8,August
8476891,Matt,Grzelcyk,USA,Charlestown,1994-01-05,1,January
8476374,Sean,Kuraly,USA,Dublin,1993-01-20,1,January
8477987,Ryan,Donato,USA,Boston,1996-04-09,4,April
8478443,Brandon,Carlo,USA,Colorado Springs,1996-11-26,11,November
8478046,Danton,Heinen,CAN,Langley,1995-07-05,7,July
8478569,Noel,Acciari,USA,Johnston,1991-12-01,12,December
8477956,David,Pastrnak,CZE,Havirov,1996-05-25,5,May
8478498,Jake,DeBrusk,CAN,Edmonton,1996-10-17,10,October
8476191,Kevan,Miller,USA,Los Angeles,1987-11-15,11,November
8477213,Tim,Schaller,USA,Merrimack,1990-11-16,11,November
8474062,Riley,Nash,CAN,Consort,1989-05-09,5,May
8475876,Zane,McIntyre,USA,Grand Forks,1992-08-20,8,August
8478512,Austin,Czarnik,USA,Detroit,1992-12-12,12,December
8475648,Chris,Breen,CAN,Uxbridge,1989-06-29,6,June
8478485,Zach,Senyshyn,CAN,Ottawa,1997-03-30,3,March
8477320,Anton,Blidh,SWE,Molnlycke,1995-03-14,3,March
8477529,Colby,Cave,CAN,Battleford,1994-12-26,12,December
8478415,Jakub,Zboril,CZE,Brno,1997-02-21,2,February
8478417,Jakob,Forsbacka Karlsson,SWE,Stockholm,1996-10-31,10,October
8474019,Tommy,Cross,USA,Hartford,1989-09-12,9,September
8477948,Travis,Sanheim,CAN,Elkhorn,1996-03-29,3,March
8478439,Travis,Konecny,CAN,London,1997-03-11,3,March
8479974,Nolan,Patrick,CAN,Winnipeg,1998-09-19,9,September
8477591,Josh,Jooris,CAN,Burlington,1990-07-14,7,July
8475852,Petr,Mrazek,CZE,Ostrava,1992-02-14,2,February
8479944,Zach,Aston-Reese,USA,Staten Island,1994-08-10,8,August
8478500,Ivan,Provorov,RUS,Yaroslavl,1997-01-13,1,January
8478067,Oskar,Lindblom,SWE,Gävle,1996-08-15,8,August
8476923,Damon,Severson,CAN,Melville,1994-08-07,8,August
8476207,Brian,Gibbons,USA,Braintree,1988-02-26,2,February
8477463,Steven,Santini,USA,Bronxville,1995-03-07,3,March
8477509,Mirco,Mueller,CHE,Winterthur,1995-03-21,3,March
8479407,Jesper,Bratt,SWE,Stockholm,1998-07-30,7,July
8477425,Miles,Wood,USA,Buffalo,1995-09-13,9,September
8478401,Pavel,Zacha,CZE,Brno,1997-04-06,4,April
8477355,Will,Butcher,USA,Sun Prairie,1995-01-06,1,January
8476399,Blake,Coleman,USA,Plano,1991-11-28,11,November
8480002,Nico,Hischier,CHE,Brig,1999-01-04,1,January
8475791,Taylor,Hall,CAN,Calgary,1991-11-14,11,November
8476370,Blake,Pietila,USA,Milford,1993-02-20,2,February
8480081,Michael,Kapla,USA,Eau Claire,1994-09-19,9,September
8479415,Michael,McLeod,CAN,Mississauga,1998-02-03,2,February
8479250,Nick,Lappin,USA,Geneva,1992-11-01,11,November
8479291,Kevin,Rooney,USA,Canton,1993-05-21,5,May
8479315,Joey,Anderson,USA,Roseville,1998-06-19,6,June
8480073,Erik,Brannstrom,SWE,Eksjo,1999-09-02,9,September
8477464,Nic,Petan,CAN,Delta,1995-03-22,3,March
8478031,Nelson,Nogier,CAN,Saskatoon,1996-05-27,5,May
8478915,Sami,Niku,FIN,Haapavesi,1996-10-10,10,October
8477076,JC,Lipon,CAN,Regina,1993-07-10,7,July
8479378,Logan,Stanley,CAN,Waterloo,1998-05-26,5,May
8478487,Michael,Spacek,CZE,Marianske Lazne,1997-04-09,4,April
8475815,Julian,Melchiori,CAN,Richmond Hill,1991-12-06,12,December
8477962,Brendan,Lemieux,USA,Denver,1996-03-15,3,March
8477440,Jan,Kostalek,CZE,Prague,1995-02-17,2,February
8478891,Mason,Appleton,USA,Green Bay,1996-01-15,1,January
8477480,Eric,Comrie,CAN,Edmonton,1995-07-06,7,July
8478029,Chase,De Leo,USA,La Mirada,1995-10-25,10,October
8478424,Jansen,Harkins,USA,Cleveland,1997-05-23,5,May
8476876,Malcolm,Subban,CAN,Toronto,1993-12-21,12,December
8476617,Tomas,Hyka,CZE,Mlada Boleslav,1993-03-23,3,March
8477341,Andreas,Johnsson,SWE,Gävle,1994-11-21,11,November
8478408,Travis,Dermott,CAN,Newmarket,1996-12-22,12,December
8470147,Curtis,McElhinney,CAN,London,1983-05-23,5,May
8480356,Kyle,Keyser,,Coral Springs,1999-03-08,3,March
8477021,Alexander,Kerfoot,CAN,Vancouver,1994-08-11,8,August
8478073,Anton,Lindholm,SWE,Skellefteå,1994-11-29,11,November
8477507,Nikita,Zadorov,RUS,Moscow,1995-04-16,4,April
8479370,Tyson,Jost,CAN,St. Albert,1998-03-14,3,March
8476952,Dominic,Toninato,USA,Duluth,1994-03-09,3,March
8477413,Sven,Andrighetto,CHE,Zurich,1993-03-21,3,March
8477456,J.T.,Compher,USA,Northbrook,1995-04-08,4,April
8479398,Samuel,Girard,CAN,Roberval,1998-05-12,5,May
8478420,Mikko,Rantanen,FIN,Nousiainen,1996-10-29,10,October
8477484,Spencer,Martin,CAN,Oakville,1995-06-08,6,June
8479454,Lukas,Bengtsson,SWE,Huddinge,1994-04-14,4,April
8476927,Teddy,Blueger,LVA,Riga,1994-08-15,8,August
8480341,Adam,Johnson,USA,Grand Rapids,1994-06-22,6,June
8476974,Thomas,Di Pauli,USA,Woodbridge,1994-04-29,4,April
8476388,Andrey,Pedan,LTU,Kaunas,1993-07-03,7,July
8474589,Tyler,Ennis,CAN,Edmonton,1989-10-06,10,October
8476465,Ryan,Murphy,CAN,Aurora,1993-03-31,3,March
8477369,Carson,Soucy,CAN,Viking,1994-07-27,7,July
8478413,Jordan,Greenway,USA,Canton,1997-02-16,2,February
8478011,Louie,Belpedio,USA,Skokie,1996-05-14,5,May
8475220,Marcus,Foligno,CAN,Buffalo,1991-08-10,8,August
8477050,Jamie,Phillips,CAN,Chateauguay,1993-03-24,3,March
8480082,Justin,Kloos,USA,Lakeville,1993-11-30,11,November
8476415,Kyle,Rau,USA,Eden Prairie,1992-10-24,10,October
8479734,Brennan,Menell,USA,Woodbury,1997-05-24,5,May
8474005,Alex,Grant,CAN,Antigonish,1989-01-20,1,January
8480020,Ivan,Lodnia,USA,Los Angeles,1999-08-31,8,August
8475423,Darren,Archibald,CAN,Newmarket,1990-02-09,2,February
8471390,Mike,Santorelli,CAN,Vancouver,1985-12-14,12,December
8470816,Jay,Rosehill,CAN,Olds,1985-07-16,7,July
8459492,Vinny,Prospal,CZE,Ceské Budejovice,1975-02-17,2,February
8471832,Nick,Drazenovic,CAN,Prince George,1987-01-14,1,January
8474744,Sean,Collins,CAN,Saskatoon,1988-12-29,12,December
8471348,Nikita,Nikitin,RUS,Omsk,1986-06-16,6,June
8469492,Fedor,Tyutin,RUS,Izhevsk,1983-07-19,7,July
8474121,Colton,Gillies,CAN,White Rock,1989-02-12,2,February
8473610,Bobby,Sanguinetti,USA,Trenton,1988-02-29,2,February
8470302,Patrick,Dwyer,USA,Spokane,1983-06-22,6,June
8475784,Jeff,Skinner,CAN,Toronto,1992-05-16,5,May
8474135,Brett,Bellemore,CAN,Windsor,1988-06-25,6,June
8469462,Tuomo,Ruutu,FIN,Vantaa,1983-02-16,2,February
8466215,Joe,Corvo,USA,Oak Park,1977-06-20,6,June
8474137,Drayson,Bowman,USA,Grand Rapids,1989-03-08,3,March
8470137,Joni,Pitkanen,FIN,Oulu,1983-09-19,9,September
8470283,Tim,Brent,CAN,Cambridge,1984-03-10,3,March
8469812,Chad,LaRose,USA,Fraser,1982-03-27,3,March
8474192,Matt,Frattin,CAN,Edmonton,1988-01-03,1,January
8475296,Mitch,Callahan,USA,Whittier,1991-08-17,8,August
8476822,Luke,Glendening,USA,Grand Rapids,1989-04-28,4,April
8470093,Mike,McKenna,USA,St. Louis,1983-04-11,4,April
8474130,Corey,Tropp,USA,Grosse Pointe Woods,1989-07-25,7,July
8476430,Tomas,Jurco,SVK,Kosice,1992-12-28,12,December
8474774,Dalton,Prout,CAN,Kingsville,1990-03-13,3,March
8475637,Bobby,Butler,USA,Marlborough,1987-04-26,4,April
8467428,Krys,Barch,CAN,Hamilton,1980-03-26,3,March
8460704,Johan,Hedberg,SWE,Leksand,1973-05-05,5,May
8471280,Nick,Johnson,CAN,Calgary,1985-12-24,12,December
8469664,David,Moss,USA,Livonia,1981-12-28,12,December
8475602,Casey,Wellman,USA,Brentwood,1987-10-18,10,October
8475275,Patrick,Wey,USA,Pittsburgh,1991-03-21,3,March
8473953,Derek,Smith,CAN,Belleville,1984-10-13,10,October
8469500,Michael,Cammalleri,CAN,Toronto,1982-06-08,6,June
8474038,Paul,Byron,CAN,Ottawa,1989-04-27,4,April
8471222,Ladislav,Smid,CZE,Frydlant,1986-02-01,2,February
8471403,Karri,Ramo,FIN,Asikkala,1986-07-01,7,July
8474577,Joe,Colborne,CAN,Calgary,1990-01-30,1,January
8470180,Eric,Nystrom,USA,Syosset,1983-02-14,2,February
8476043,Ben,Street,CAN,Coquitlam,1987-02-13,2,February
8470626,Loui,Eriksson,SWE,Gothenburg,1985-07-17,7,July
8469457,Stephen,Weiss,CAN,Toronto,1983-04-03,4,April
8471284,Andrej,Sekera,SVK,Bojnice,1986-06-08,6,June
8471804,Nathan,Gerbe,USA,Oxford,1987-07-24,7,July
8462077,Jochen,Hecht,DEU,Mannheim,1977-06-21,6,June
8471388,Patrick,Kaleta,USA,Buffalo,1986-06-08,6,June
8473523,Jhonas,Enroth,SWE,Stockholm,1988-06-25,6,June
8475796,Mark,Pysyk,CAN,Sherwood Park,1992-01-11,1,January
8464994,Steve,Begin,CAN,Trois-Rivieres,1978-06-14,6,June
8476834,Roman,Cervenka,CZE,Praha,1985-12-10,12,December
8476466,Sven,Baertschi,CHE,Bern,1992-10-05,10,October
8462147,Miikka,Kiprusoff,FIN,Turku,1976-10-26,10,October
8467338,Alex,Tanguay,CAN,Ste-Justine,1979-11-21,11,November
8477201,Kellan,Lain,CAN,Oakville,1989-08-11,8,August
8476390,Joseph,Cramarossa,CAN,Toronto,1992-10-26,10,October
8475119,Zach,Sill,CAN,Truro,1988-05-24,5,May
8471219,Al,Montoya,USA,Chicago,1985-02-13,2,February
8474674,James,Wright,CAN,Saskatoon,1990-03-24,3,March
8474012,John,Albert,USA,Cleveland,1989-01-19,1,January
8471482,Grant,Clitsome,CAN,Gloucester,1985-04-14,4,April
8470309,Ryan,Whitney,USA,Boston,1983-02-19,2,February
8467351,Scott,Gomez,USA,Anchorage,1979-12-23,12,December
8474498,Jesse,Winchester,CAN,Long Sault,1983-10-04,10,October
8466339,Scott,Clemmensen,USA,Des Moines,1977-07-23,7,July
8474201,Pierre-Cedric,Labrie,CAN,Baie-Comeau,1986-12-06,12,December
8471371,Mike,Brown,USA,Chicago,1985-06-24,6,June
8470714,Corey,Potter,USA,Lansing,1984-01-05,1,January
8470685,Alexander,Sulzer,DEU,Kaufbeuren,1984-05-30,5,May
8470018,Matt,Ellis,CAN,Welland,1981-08-31,8,August
8476878,Zemgus,Girgensons,LVA,Riga,1994-01-05,1,January
8470063,Adam,Burish,USA,Madison,1983-01-06,1,January
8474059,Linus,Omark,SWE,Övertorneå,1987-02-05,2,February
8462044,Jean-Sebastien,Giguere,CAN,Montreal,1977-05-16,5,May
8474705,Mark,Olver,CAN,Burnaby,1988-01-01,1,January
8470189,David,Van Der Gulik,CAN,Abbotsford,1983-04-20,4,April
8474030,Aaron,Palushaj,USA,Livonia,1989-09-07,9,September
8469467,Chuck,Kobasew,CAN,Vancouver,1982-04-17,4,April
8468636,Greg,Zanon,CAN,Burnaby,1980-06-05,6,June
8470672,Ryan,O'Byrne,CAN,Victoria,1984-07-19,7,July
8470207,Joffrey,Lupul,CAN,Fort Saskatchewan,1983-09-23,9,September
8470867,Troy,Bodie,CAN,Portage La Prairie,1985-01-25,1,January
8473712,Frazer,McLaren,CAN,Winnipeg,1987-10-29,10,October
8468778,Colton,Orr,CAN,Winnipeg,1982-03-03,3,March
8469508,Jay,McClement,CAN,Kingston,1983-03-02,3,March
8470085,Paul,Ranger,CAN,Whitby,1984-09-12,9,September
8469752,Pascal,Pelletier,CAN,Labrador City,1983-06-16,6,June
8476454,Ryan,Nugent-Hopkins,CAN,Burnaby,1993-04-12,4,April
8475165,Anton,Lander,SWE,Sundsvall,1991-04-24,4,April
8459140,Nikolai,Khabibulin,RUS,Sverdlovsk,1973-01-13,1,January
8471323,Ryan,Jones,CAN,Chatham,1984-06-14,6,June
8471402,Lennart,Petrell,FIN,Helsinki,1984-04-13,4,April
8465050,Eric,Belanger,CAN,Sherbrooke,1977-12-16,12,December
8473525,Theo,Peckham,CAN,Richmond Hill,1987-11-10,11,November
8474586,Jordan,Eberle,CAN,Regina,1990-05-15,5,May
8468639,John-Michael,Liles,USA,Indianapolis,1980-11-25,11,November
8473942,Trevor,Smith,CAN,Ottawa,1985-02-08,2,February
8475154,Carter,Ashton,CAN,Winnipeg,1991-04-01,4,April
8476827,Chad,Billins,USA,Port Huron,1989-05-26,5,May
8475733,Max,Reinhart,CAN,West Vancouver,1992-02-04,2,February
8476423,Reid,Boucher,USA,Lansing,1993-09-08,9,September
8471681,Jack,Skille,USA,Madison,1987-05-19,5,May
8471748,Mark,Fraser,CAN,Ottawa,1986-09-29,9,September
8475808,Michael,Chaput,CAN,Ile Bizard,1992-04-09,4,April
8473503,James,Reimer,CAN,Morweena,1988-03-15,3,March
8476819,Jeremy,Welsh,CAN,Bayfield,1988-04-30,4,April
8460492,Ed,Jovanovski,CAN,Windsor,1976-06-26,6,June
8475213,Drew,Shore,USA,Denver,1991-01-29,1,January
8474048,Keith,Aulie,CAN,Rouleau,1989-06-11,6,June
8474497,Michael,Kostka,CAN,Etobicoke,1985-11-28,11,November
8471768,Tom,Pyatt,CAN,Thunder Bay,1987-02-14,2,February
8469460,Mike,Komisarek,USA,West Islip,1982-01-19,1,January
8474113,TJ,Brennan,USA,Willingboro,1989-04-03,4,April
8474593,Jacob,Markstrom,SWE,Gävle,1990-01-31,1,January
8473867,Greg,Rallo,USA,Gurnee,1981-08-26,8,August
8473526,Peter,Mueller,USA,Bloomington,1988-04-14,4,April
8462225,Filip,Kuba,CZE,Ostrava,1976-12-29,12,December
8471700,Matt,Pelech,CAN,Toronto,1987-09-04,9,September
8476765,Mike,Halmo,CAN,Waterloo,1991-05-15,5,May
8475681,Ben,Scrivens,CAN,Spruce Grove,1986-09-11,9,September
8474567,Zach,Bogosian,USA,Massena,1990-07-15,7,July
8475215,Robin,Lehner,SWE,Gothenburg,1991-07-24,7,July
8476452,Tyler,Wotherspoon,CAN,Burnaby,1993-03-12,3,March
8477847,Bryce,Van Brabant,CAN,Morinville,1991-11-12,11,November
8475844,Kenny,Agostino,USA,Morristown,1992-04-30,4,April
8475196,Ben,Hanowski,USA,Little Falls,1990-10-18,10,October
8476440,Markus,Granlund,FIN,Oulu,1993-04-16,4,April
8474606,Colby,Robak,CAN,Dauphin,1990-04-24,4,April
8466398,Tom,Kostopoulos,CAN,Mississauga,1979-01-24,1,January
8474554,Eric,Selleck,CAN,Brockville,1987-10-20,10,October
8475361,Jonas,Gustavsson,SWE,Danderyd,1984-10-24,10,October
8472424,Ryan,Hamilton,CAN,Oshawa,1985-04-15,4,April
8474707,Philip,Larsen,DNK,Esbjerg,1989-12-07,12,December
8476179,Will,Acton,USA,Edina,1987-07-16,7,July
8477289,Anton,Belov,RUS,Ryazan,1986-07-29,7,July
8476472,Oscar,Klefbom,SWE,Karlstad,1993-07-20,7,July
8473989,Luke,Gazdic,CAN,Toronto,1989-07-25,7,July
8474597,Cody,Goloubef,CAN,Mississauga,1989-11-30,11,November
8473647,Frédéric,St-Denis,CAN,Greenfield Park,1986-01-23,1,January
8476888,Mikhail,Grigorenko,RUS,Khabarovsk,1994-05-16,5,May
8468520,Kurtis,Foster,CAN,Carp,1981-11-24,11,November
8467353,Nik,Antropov,KAZ,Ust-Kamenogorsk,1980-02-18,2,February
8468172,Ruslan,Fedotenko,UKR,Kiev,1979-01-18,1,January
8475788,Alexander,Burmistrov,RUS,Kazan,1991-10-21,10,October
8470774,Bruno,Gervais,CAN,Longueuil,1984-10-03,10,October
8476451,Lucas,Lessio,CAN,Maple,1993-01-23,1,January
8476166,Taylor,Fedun,CAN,Edmonton,1988-06-04,6,June
8476062,Mark,Arcobello,USA,Milford,1988-08-12,8,August
8466309,Mike,Mottau,USA,Quincy,1978-03-19,3,March
8475266,Tomas,Vincour,CZE,Brno,1990-11-19,11,November
8470265,Anton,Babchuk,UKR,Kiev,1984-05-06,5,May
8473414,Leland,Irving,CAN,Barrhead,1988-04-11,4,April
8474837,Mark,Cundari,CAN,Toronto,1990-04-23,4,April
8471321,Brett,Carson,CAN,Regina,1985-11-29,11,November
8474844,Carter,Bancks,CAN,Calgary,1989-08-09,8,August
8474049,Akim,Aliu,NGA,Okene,1989-04-24,4,April
8475264,Roman,Horak,CZE,Ceské Budejovice,1991-05-21,5,May
8465012,Tom,Poti,USA,Worcester,1977-03-22,3,March
8474609,Luke,Adam,CAN,St. John's,1990-06-18,6,June
8473459,Arturs,Kulda,LVA,Riga,1988-07-25,7,July
8471451,Aaron,Gagnon,CAN,Quesnel,1986-04-24,4,April
8468704,Antti,Miettinen,FIN,Hämeenlinna,1980-07-03,7,July
8471216,Cam,Barker,CAN,Winnipeg,1986-04-04,4,April
8471810,Derek,Joslin,CAN,Richmond Hill,1987-03-17,3,March
8471807,Tom,Wandell,SWE,Sodertalje,1987-01-29,1,January
8475671,Matt,Fraser,CAN,Red Deer,1990-05-20,5,May
8475198,Joonas,Nattinen,FIN,Jamsa,1991-01-03,1,January
8471678,Benoit,Pouliot,CAN,Alfred,1986-09-29,9,September
8468660,Darcy,Hordichuk,CAN,Kamsack,1980-08-10,8,August
8474719,Teemu,Hartikainen,FIN,Kuopio,1990-05-03,5,May
8476849,Harri,Pesonen,FIN,Muurame,1988-08-06,8,August
8469569,Drew,MacIntyre,CAN,Charlottetown,1983-06-24,6,June
8471683,Brian,Lee,USA,Moorhead,1987-03-26,3,March
8467910,Nolan,Yonkman,CAN,Punnichy,1981-04-01,4,April
8475728,Johan,Larsson,SWE,Lau,1992-07-25,7,July
8475753,Justin,Faulk,USA,South St.Paul,1992-03-20,3,March
8477496,Elias,Lindholm,SWE,Boden,1994-12-02,12,December
8474576,Zach,Boychuk,CAN,Airdrie,1989-10-04,10,October
8473614,Richard,Bachman,USA,Salt Lake City,1987-07-25,7,July
8470320,Cam,Ward,CAN,Saskatoon,1984-02-29,2,February
8468481,Rick,DiPietro,USA,Winthrop,1981-09-19,9,September
8475194,Philip,Samuelsson,SWE,Leksand,1991-07-26,7,July
8475192,Taylor,Beck,CAN,St. Catharines,1991-05-13,5,May
8477814,Kevin,Czuczman,CAN,Port Elgin,1991-01-09,1,January
8477832,Cody,Kunyk,CAN,Sherwood Park,1990-05-20,5,May
8471474,Travis,Morin,USA,Minneapolis,1984-01-09,1,January
8475889,Patrick,Holland,CAN,Lethbridge,1992-01-07,1,January
8474616,Patrice,Cormier,CAN,Moncton,1990-06-14,6,June
8474743,Zach,Redmond,USA,Traverse City,1988-07-26,7,July
8475567,Julien,Brouillette,CAN,St-Esprit,1986-12-05,12,December
8471220,Rostislav,Olesz,CZE,Bilovec,1985-10-10,10,October
8476839,Viktor,Fasth,SWE,Kalix,1982-08-08,8,August
8474052,Chris,Terry,CAN,Brampton,1989-04-07,4,April
8476437,Victor,Rask,SWE,Leksand,1993-03-01,3,March
8475250,Andrej,Nestrasil,CZE,Prague,1991-02-22,2,February
8475759,Brandon,Gormley,CAN,Murray River,1992-02-18,2,February
8476769,Bobby,Farnham,USA,North Andover,1989-01-21,1,January
8474661,Michal,Jordan,CZE,Zlin,1990-07-17,7,July
8477934,Leon,Draisaitl,DEU,Cologne,1995-10-27,10,October
8475869,Brandon,Davidson,CAN,Taber,1991-08-21,8,August
8475752,Tyler,Pitlick,USA,Minneapolis,1991-11-01,11,November
8474793,Justin,Hodgman,CAN,Brampton,1988-06-27,6,June
8475727,Ryan,Spooner,CAN,Ottawa,1992-01-30,1,January
8476363,Brian,Ferlin,USA,Jacksonville,1992-06-03,6,June
8477510,Kerby,Rychel,CAN,Torrance,1994-10-07,10,October
8477902,Dennis,Everberg,SWE,Vasteras,1991-12-31,12,December
8475310,Curtis,McKenzie,CAN,Golden,1991-02-22,2,February
8474152,Scott,Darling,USA,Newport News,1988-12-22,12,December
8474748,Andrew,MacWilliam,CAN,Calgary,1990-03-25,3,March
8470152,Joakim,Lindstrom,SWE,Skellefteå,1983-12-05,12,December
8476336,Iiro,Pakarinen,FIN,Loviisa,1991-08-25,8,August
8475800,Teemu,Pulkkinen,FIN,Vantaa,1992-01-02,1,January
8476443,Xavier,Ouellet,FRA,Bayonne,1993-07-29,7,July
8477499,Rasmus,Ristolainen,FIN,Turku,1994-10-27,10,October
8476227,Joe,Whitney,USA,Reading,1988-02-06,2,February
8475299,Joni,Ortio,FIN,Turku,1991-04-16,4,April
8476214,Brandon,DeFazio,CAN,Etobicoke,1988-09-13,9,September
8477500,Bo,Horvat,CAN,London,1995-04-05,4,April
8475321,Phil,Varone,CAN,Vaughan,1990-12-04,12,December
8475309,Jerry,D'Amigo,USA,Binghamton,1991-02-19,2,February
8475159,Carl,Klingberg,SWE,Gothenburg,1991-01-28,1,January
8476279,Jyrki,Jokipakka,FIN,Tampere,1991-08-20,8,August
8475732,Danny,Biega,CAN,Montreal,1991-09-29,9,September
8475294,Rasmus,Rissanen,FIN,Kuopio,1991-07-13,7,July
8475414,Craig,Cunningham,CAN,Trail,1990-09-13,9,September
8476495,Seth,Griffith,CAN,Wallaceburg,1993-01-04,1,January
8475917,Jason,Akeson,CAN,Ottawa,1990-06-03,6,June
8475274,Seth,Helgeson,USA,Faribault,1990-10-08,10,October
8477070,Liam,O'Brien,CAN,Halifax,1994-07-29,7,July
8474516,Bryan,Lerg,USA,Livonia,1986-01-20,1,January
8476478,Stuart,Percy,CAN,Oakville,1993-05-18,5,May
8475842,Sam,Carrick,CAN,Markham,1992-02-04,2,February
8475996,Brendan,Shinnimin,CAN,Winnipeg,1991-01-07,1,January
8475260,Corban,Knight,CAN,Oliver,1990-09-10,9,September
8475826,Justin,Shugg,CAN,Niagara Falls,1991-12-24,12,December
8477486,Emile,Poirier,CAN,Montreal,1994-12-14,12,December
8476397,Keegan,Lowe,USA,Greenwich,1993-03-29,3,March
8477589,Ronalds,Kenins,LVA,Riga,1991-02-28,2,February
8477407,Anthony,Duclair,CAN,Pointe-Claire,1995-08-26,8,August
8475902,Zach,Trotman,USA,Carmel,1990-08-26,8,August
8475896,Brendan,Ranford,CAN,Edmonton,1992-05-03,5,May
8476426,David,Musil,CAN,Calgary,1993-04-09,4,April
8475734,Curtis,Hamilton,USA,Tacoma,1991-12-04,12,December
8476316,Laurent,Brossoit,CAN,Port Alberni,1993-03-23,3,March
8475203,Jesse,Blacker,CAN,Toronto,1991-04-19,4,April
8467972,Rob,Zepp,CAN,Scarborough,1981-09-07,9,September
8475252,Matt,Hackett,CAN,London,1990-03-07,3,March
8477913,David,Wolf,DEU,Dusseldorf,1989-09-15,9,September
8475157,Landon,Ferraro,CAN,Trail,1991-08-08,8,August
8477227,Eriah,Hayes,USA,La Crescent,1988-07-07,7,July
8473415,Alex,Biega,CAN,Montreal,1988-04-04,4,April
8478393,Kyle,Baun,CAN,Toronto,1992-05-04,5,May
8478376,Casey,Bailey,USA,Anchorage,1991-10-27,10,October
8476868,Henrik,Samuelsson,USA,Scottsdale,1994-02-07,2,February
8470798,Dylan,Reese,USA,Pittsburgh,1984-08-29,8,August
8476994,Vinnie,Hinostroza,USA,Chicago,1994-04-03,4,April
8478055,Gustav,Forsling,SWE,Linkoping,1996-06-12,6,June
8477929,Dennis,Rasmussen,SWE,Vasteras,1990-07-03,7,July
8479648,Roman,Lyubimov,RUS,Tver,1992-01-06,1,January
8477951,Nick,Schmaltz,USA,Madison,1996-02-23,2,February
8477353,Tyler,Motte,USA,St. Clair,1995-03-10,3,March
8476866,Nicolas,Kerdiles,USA,Lewisville,1994-01-11,1,January
